title,url,publish_date,period,sentiment
Explained: Bangladesh’s Economy - The Daily Star,https://news.google.com/rss/articles/CBMimgFBVV95cUxPVGxSWTV1NVBKN1g1Um1yZHB3MzFYX3F5R2laMS1zVzk1ZTJMMjN6czA5YVZkVnhKUm5PcFlnaHdINEVlX09uZzUzb0NHRVZ6OVBCRjFMM3Y4bXg4WFozWjhsWmVLWTVOMmpXXzJsQWNKd215Rmx1LU5tejJMWnFDbmlBWl81NW9TR2VfTG92MkQyYVNZSFY0Q2FR?oc=5,2024-01-25,Pre-August-2024,Neutral
WEF Global Risk Report 2024: Bangladesh economy faces five risks - Prothom Alo English,https://news.google.com/rss/articles/CBMiYEFVX3lxTE5VZi11Wmp6b3pvQUx2WnhzU19ibDRqbHFLU2p3SDBGQzBYR3hWd2lwTWxmTElsb2E3Wm5LeTZhRy1idEZwNGhONXNQUUx6N0VVS3dlb3J3X1RPdVFRcWtYSdIBbkFVX3lxTFBxczNSaUdIRnNuZXA5WW9fV1Rvd1cydHQxcG9VUlZJNGhaSTROdVAxNkdIbEx5LWlQbTBYQWRLYnd1Zmo2SFNxMVhrQ2VaMDdOYS1CMGlTV2QwYk9CeERRMDZrelI1VDBYZFNodElB?oc=5,2024-01-12,Pre-August-2024,Negative
"Political economy and (in)coherence of the education system in Cox’s Bazar, Bangladesh - ODI: Think change",https://news.google.com/rss/articles/CBMitgFBVV95cUxOY2pvcTB3VU5RU09lMm84OG9lcUxXTUhnVWhZbnhSNnU1cmRiS3dyQU9nQnBNc2oxc1lrQnpMdjl4bmIzZFp5cVFaNzM2b1FmcG93ZDhIYXAyZ0t4UGoxc0M2c1I0UThWX1pLbGlQYnJ5dy1yb1JvMEo4UWRBT0ZjLWIzQ050RktFUHRrQ2FubjMwMTZOVzRjTlVaN2h0NTVqQUxVNzVaNG5kSm9vdTNrejM2V2l1dw?oc=5,2024-01-26,Pre-August-2024,Neutral
Continuity and Change in Bangladesh’s Indo-Pacific Outlook: Deliberating Post-Election Scenarios - orfonline.org,https://news.google.com/rss/articles/CBMiygFBVV95cUxPbnFWaGctYThVZTVMYzN0Sy1zTGxoNVh2SGhTQjV3c2lpa2tOX3ZDd0Q3N3VtcEJhakxUVTFjMFRFbnlNZFExXzV5UTJ3TWFfamVkT2dnaTVmLTZwQjNGVDhzd0E5T2t2UlE2RFFpclVLelg2X2pNalRHX1FkRjZjQkd1enZSOGZ3SzBLOEtVWDFKdnJGWmxLaFdKVkFDNjJRbHlqQlllVEQ1LWdVc2duak5ZQnhjcU1zdXRVdlhUUUk5czFpYTJWYk13?oc=5,2024-01-04,Pre-August-2024,Neutral
Bangladesh defence spending set to reduce as a percentage of its GDP - Naval Technology,https://news.google.com/rss/articles/CBMiqwFBVV95cUxOX1doYzduQnFUcnJTYmx1TWtTTTBsRWlCUEFRRzJiTlEyeU42T1JsaTNyZjNMVTQ3NjVHbEM5R3VFTUZsSHk0QnBQMGUtNmVES216a1hiR0d4N0txY29pZDEwYThPeE10T3BQeTRNMV9hQlhHM25UUmNoeFJOalhfT3ZaTm1rSjduTVBOR1FFQzhKcFF2NU1OUVNwWFFfUDI0Y01xQnRYTy1tbHc?oc=5,2024-01-18,Pre-August-2024,Positive
Navigating the Tides: Bangladesh and Japan’s Diplomatic Landscape in 2023 - The Geopolitics,https://news.google.com/rss/articles/CBMioAFBVV95cUxPWlllYlpYZnRIUkNBbEhxRHNuZ25ocDZCdDM3QVR2N2k1QVJMd2JaZDF6c24tRUlma0x2VHZobVFRUmFZcjNqaW1GMFJ1Yzh2NVJETXJpRDI2OFE4aVpOMHJRejlxSDFGR0lWaGdFUkpUbklnckpDZUVWOG90RkctaVdocGZpZHFzemVjNEJQRjZmcUFZVE8tTlBjYlYwNHg1?oc=5,2024-01-30,Pre-August-2024,Neutral
Bangladesh in 2023: A Year of Turbulence with Deeper Uncertainty Ahead - South Asian Voices,https://news.google.com/rss/articles/CBMiekFVX3lxTFB6OExGQTZVZzRZTnBndDVTMzl0YXk0SENueFBLRFZiYkkyQjljd0E2WU5NcWNQNlF4M2hVRXBpbnJ0aVVCSGZ0UWd3T2NOanV1U2Uxd0ZiNk1NVW11Tk5GMmQwS2NYU1ZzTGQ3aTVQVGtYRjd6Zi04X19n?oc=5,2024-01-05,Pre-August-2024,Negative
Bangladesh’s National Election: Continuity and Controversy - Asia Pacific Foundation of Canada,https://news.google.com/rss/articles/CBMimwFBVV95cUxOOUF1dXlxMGZlR1VObGdpQWR2ZlF4TDE2bHFIbUJscG5ZSW9pbHFKYVotTThVdklxQy1mSU4tZkVnRmp5RHpqaE14bkVwNFE3SnlHRFpiT0FZMVJUN1RDWHNwSUpvbUJyZFlMeDhNb3ZQaTM2WVZUTm0yX21lUXVwamZyeXNpZ3hzVVczLTR1YjN2czk1dW5KVXhtOA?oc=5,2024-01-09,Pre-August-2024,Neutral
GDP growth lowered to 5.6pc for FY'24 - The Financial Express,https://news.google.com/rss/articles/CBMinwFBVV95cUxQQURmRktFRUoxMkVVNF95S3BnZk1OeXpRXzlxZWttTXJvRENZRDVYM0tmQV9kaUJSUThJZWFkYWQybGNqLUNJY1FJT2NzZ21WM1BJSDJTR0xvQ2FPbTBzZEhGQks2Zk9kOWQ3cGM0NGx5akNyQVJ2V21XSmQ3R1Y2M2JvM2dGakp4RS1KQVoxZ255Nng5U3E1U2ZRYUJSMzjSAasBQVVfeXFMTk5pUVVBSktYTmF5ZHJuamxTSzVOTXh0MmxPNWNRTUw1QlFtZXBZUlZyby1ITE9kbzhVUUZ3NTFzcElTckdheEVzdEJFVUQ4WFRweHpMRXI5dWpXdWtNWXlGWDIwMVUyUUNTMGtxS0Ytb1N1V0RDWm1DYjA0SkF1SFFQTGExRDJSSEdmQWNhTXFZTEt6c0FYczRhT3dsNTFDY05pTDV4RkhmTGFz?oc=5,2024-01-11,Pre-August-2024,Positive
Bangladesh’s economic growth to slow to 5.6pc in FY24: World Bank - New Age BD,https://news.google.com/rss/articles/CBMipAFBVV95cUxONDlTRUdIek01OUQ2X0hfcGU5eHVmalJFQjNzMlR4UmZtWnFFcHRCSmh1MVRpSDVoM3E5SUowVVI5UHhvbFBSeV9wWkFmR3hfSkp0WWxxUF83NDZveFJ0RG9XdS1YVEJVeEp5UWl0dmtSNjk0Qjd2VlBoTC1CcUJFM0ZoRHl0N1ZwT2NBbGRkU1pENkxGV20zOUJXa3BlUTBNMXpVUg?oc=5,2024-01-10,Pre-August-2024,Positive
CEBR: Bangladesh to become 20th largest economy by 2038 - Dhaka Tribune,https://news.google.com/rss/articles/CBMimgFBVV95cUxON080YXN5VDN0eFU0SXFrTUYtQVhPY0RFbmJLekxNNmNHY1htNEQxOVpoM2w1MHpNeTBGVkhQdFBXNEplTVZ5bU9QbVg2MlgwTjE3S19QbGhOam5fODZKYVJtMXFtaDNpenRBQUhna2JfeVlsS0l4VUZvc0gyVnlMSU1xZDhZemJiMWpZdXRvLWN5OEJFN2JnY2hB0gGfAUFVX3lxTE9mdjN1aFNpbWpKRHJCNW5hekN5TGhrd3Q5NDFiQ1F0TjRiRk1tZEY2UUNRdlNvVHJkRWxHRFpTUzl6U1FqMVlXZGNiT2t5ZXRJTmVGdVE2b19vNlJ2SVBBUHJoUF9Nb3ZURDBuckF5YlNCQ1BQWmxGOFV2bkZEbXBMVGZkT1ZyWHNzX1dlUVpjVmxJdnZMSTVMb2RkNlQ1QQ?oc=5,2024-01-01,Pre-August-2024,Neutral
Hasina’s reelection shows Bangladesh’s determination to rid US interference - Global Times,https://news.google.com/rss/articles/CBMiYkFVX3lxTE5Qb0hTRkViWDNId0FfZDB4dkZCY05Fem9xeW4tbFAwSEtVcThoalFrZUFPTGtkWmlGUnc1MFpBTmlUbmVnRzczU3hqdHFKcWI3MjZzRjVUaHN2VW9EdFFxLWZ3?oc=5,2024-01-09,Pre-August-2024,Positive
From Neglect to Revival: Making Sense of Russia’s Outreach to Bangladesh - orfonline.org,https://news.google.com/rss/articles/CBMiqgFBVV95cUxOU1lTZjA0bFVGUldsRDF2ZjlCWThzMVhIVGxNdTVpcUc3cl80TzI3V0RLWHBQLWJWTXZVUGlNY0Vkb2Jka0Z6WGZpTXRBUGhTdklYejd1aXlXT3JNdnhzaGNqb2E1d2RPU1dET0phbWFZUU9ENTlvQWxTWjRqU3o3TktJYkhydWt1T3JpSlZSREZNWlJsOWQ3OVc3aGJxLWFwWV9XeFJJeEFGQQ?oc=5,2024-01-29,Pre-August-2024,Negative
Sheikh Hasina’s Leadership Turns Bangladesh into a Geopolitical Powerhouse - IDN-InDepthNews,https://news.google.com/rss/articles/CBMinwFBVV95cUxQLXE0UFVaRF8zOS1Yc0tleXh1ZXRFWTZZeEU5MXdUdmVhb0VibHBVVEhwcjBfR2hFMktpa0F3TVptNW1sMlJQYWdLY2xsRS1QdUczQ1puel9rSlVOMGlQeVVkWVFrT1U0aFFOMy1nbG1NYzVDRjRiS3Iweld5OHZEU21QNEF3TTR6MlpaS05RTTBrWU5GV3lXTTM4MzFUWGs?oc=5,2024-01-17,Pre-August-2024,Neutral
A concerning rise in income inequality - The Daily Star,https://news.google.com/rss/articles/CBMikwFBVV95cUxQYUhRSkhMSmVnZ2RVYnY1NTF1YldKMmhDX2hIeFItOXlXR0c4RGVVWlpXVTE5dUVPUUpnX2g0dHdFbXR6U3JfTTNyWEF5RE1ZMHZPU3RnR0c2SHQ0TVl6NkNZN0NXN2QwQjNYQXNvdVljM18tTVVGNGdkYjBsM2NMdVk1aFpvTkhESjhtZGRNLVAtQVE?oc=5,2024-01-05,Pre-August-2024,Neutral
The geopolitics in the Bangladesh election results - The Hindu,https://news.google.com/rss/articles/CBMirgFBVV95cUxOMXUtT2J1UE5FdnY4M3FyRXMzNURDU1NRZ0RWWHpqeDJfemhuOU5TTi1QMnZ3ZHZ2dllieDRNb1lSbVRDVDV1d3BkUUNMWnEyS2pYckVBekdobFlaWHhjTzkwZktMZ3VtbU5qVXUtR1NOOFVqWV96TG5lbFRmc2xjMXY4ZDJ2TEdwWTdrTEZDZExvZjhoQ1o1N3BZWE92REhsa0QwNjBiNHljeEZtUnfSAbQBQVVfeXFMTjJXa3VydV9ZZkhiUXBsX2taSW9PRnh4c0RUV1lLVmNOeXc1Z3lqWFJZQkNkVk9leUdIM2dGWTE2cW5zcmlmVE9QdXlUUTV6NDNkWmlWRXlRa3hFUTJEMnBUU2Z3aDRRa3NENkJXd1VjVGJEQUpYa01BZEpiTUFpZWxiZ0NKWV9WdERHdENtXzBjQ2R1LVZabXVvLVBiZFNTMVlodUpxUW56TF9pYU1tMjd0QWc5?oc=5,2024-01-17,Pre-August-2024,Neutral
Bangladesh’s prospects for democracy and development fade - 360info.org,https://news.google.com/rss/articles/CBMigwFBVV95cUxNZE5OQmE4cTRCT1ZSVnVjS2tYS1kzN3NxYnZ5a0xNQzBGUXJUQXlTSi1IVkZSX29hZ3F4bEp0bk9SbGdoaDFwN0lrZXJQLXFBQzNuNWlQVHFxMGFMb3p5SUM0aURrU2VGdTIyU2tGQjQxTElEWTFwQUdNQUtEbGlaNEdOaw?oc=5,2024-01-04,Pre-August-2024,Positive
What to expect from Bangladesh economy in 2024 – Fahmida Khatun - Centre for Policy Dialogue (CPD),https://news.google.com/rss/articles/CBMiiAFBVV95cUxQNmJicHAza1dObVNXMTNrU0syWVRHem11bDBadGdMc0tqWUpVbzIyd2wwbnlaV0U1cU9vc3pOU2w5Q29LNHFvQmZRMFlkMmU4Z1dvUlNJQ1Y3RXVlU21KR0ZYaEQ1a2RYN0o1RmlDR2g4emRuY3Z6eG9EaV9ZejlSODE1eUV2Vk9X?oc=5,2024-01-01,Pre-August-2024,Neutral
"Bangladesh election results: implications for growth, democracy and development - Institute of Development Studies",https://news.google.com/rss/articles/CBMirgFBVV95cUxNNHQ4aVdya0FZN0NnTzdCWktTWWpiTGVJRnRRMUxMelhXYk1PVllJVk1LRkJGUXlZbHdnZUtsNUlQOU5sRWkwWlplVEZNYTQ1bndoYWlOaU5PeFFrUFhZbjN3WmVMaGJ4UXV1bGNETEMxc05DWE02anRIOVhCcmpBZzc0SjZaMm9BSTNLRzNqcXpQLWRLekhFUzd0b0NqZnQxdFBZcjdmZzFoRDVpREE?oc=5,2024-01-11,Pre-August-2024,Positive
Dynamic Alliances: Exploring The Future Of Bangladesh-Saudi Arabia Relations – OpEd - Eurasia Review,https://news.google.com/rss/articles/CBMivAFBVV95cUxPV3ZTX0NRblBXRVlvcjhmMnFNTkVvTDlkeElscU1CbHRldzcxUUoxeV9aTlRiU055RGNranEyWXgxSEotLXBVZC0xTFg4aU55amlDUUQ4U3NicmhCcURDQU5CTlFRbU42RUxUa3FTb3F6VWxfRjMwc0JSc1lyVHBtbjZKTm5QVWVfMElLNEVtMklncDg2RHdtTW1iMy1mYW0zdWRNendBQlpTTzktV0FsTkV5Y201ekYxN2dQVg?oc=5,2024-01-28,Pre-August-2024,Positive
Can the Nepal-India-Bangladesh (NIB) provide a new template for a regional economic corridor? - orfonline.org,https://news.google.com/rss/articles/CBMiyAFBVV95cUxQc015cUxkYXVDZ3QtcXdtd2ZkYWFPS1NoN0tkdlpPMGdWV05DTUZxNXpMeVVCWDVlRlhPZXZDUWxyNnFmbm13QWRsNHh0OFRTTHdEUVFIMnFQWndFa3RYYlVkc0hNV1h5dUEwY1BVT1VrRnpYX1B6ZmZvc2p3WGhyR3FTY2NQODQzaVItVlhDS2VKQzFPbzhQY3NyVnJpaFdmY05Qd2hSOVFXal9QeThVSU1IU1VJVGFqUUhjUzhLSC16VHRZX01KNw?oc=5,2024-01-03,Pre-August-2024,Neutral
Bangladesh’s drift towards despotism - The Express Tribune,https://news.google.com/rss/articles/CBMifEFVX3lxTE1DaHZIYlpPT2U0ZHVwc084cEFNU29zWVhuemVYeGlWWlpjb0VRX0EteDdPUU9wMkwwQkQwaUNuQUxpMk9RQzgwQ01SWXhGQ24telI1Ylhmd0JTOWlNRzZ5THJ1SThIUHltbG0wSkZkSFJ3Ujg1RkIzelQ3cjDSAYQBQVVfeXFMTjkwWkFIQlVWNmYyMkFJbF9COHp6b0RqbGJ4eGtBemxKUFNsWkJOdzFwNktsWm9jaE9fc2NwSzVlVmtEMmtHM0Y0VGw0azVPNDFvTGdBSDhPTDFsTnJNanBEVEVGanBhZUpwSXRsdVBxcm1EWWRUWkp6XzZvWTVwV2dNazR0?oc=5,2024-01-14,Pre-August-2024,Neutral
"Polls, politics, and foreign policy: Bangladesh in perspective - orfonline.org",https://news.google.com/rss/articles/CBMinwFBVV95cUxNQjBtR2gtaVAxR1BmWE94MXNGQjQxWEFvMWpYSEdEMkx0T29ma2piQXdaUmczZmd0QXNqX3ZnS3VnNjRhQnlCTjJtZGJscVJRWFhTUmh1b1VCUnhidEtEbzNMSGlOMFBJNmltWS1NZVNCZ1ZZdUd6SURPZVJ0cWdQZFNMcnRlSHhfSXNtM3ZQUVYwOWl0WEpZa1NkNzZwUDA?oc=5,2024-01-12,Pre-August-2024,Neutral
Why the Bangladesh election is guaranteed to hand Sheikh Hasina a fifth term - SBS Australia,https://news.google.com/rss/articles/CBMivwFBVV95cUxPWGl5eVRzdldKSmJ3UldmVVE3b1FETXJPVkxsMExUc2txS3d4TFcwemlYb3pYbEVlaW5IQVBHdTlwUXBwcEVVbXBJOEFXZ3g1UEJKQUd2dlZKbG9QS0x5ZXBGSFB3YW5KUFpsTm8ycGZzQ2hqUnZrb0k2M3FJbHVmcF95UzM4cWNyVmtkX0NaU2xpcE1rZjIxZXVMQWgyMEJUYng5Y0hHVjcwN3BQSmgzZ3l0Y3ZBVVV1akplREJ1OA?oc=5,2024-01-07,Pre-August-2024,Positive
"Rising inflation, international trade and Bangladesh - The Financial Express",https://news.google.com/rss/articles/CBMilwFBVV95cUxQdU9hLTVEQVNTeFpkNThDSG1RLXFRbXB1MGhPYWJSdWFfYk5fOGdoYTdiZ0xBZWo3XzJvTjJmVHNISVhfU0ZUZ2JZWEpMSWl2dHM0bE5XVHd1VDl2ZG9yMS1KUkI2YWVnb1VqTm9RTG1OUzVJbWRUN2NvOWo3ekpwRjk3LTluMjRNSkNFR3ZtdDNWRnVGX3lz?oc=5,2024-01-06,Pre-August-2024,Neutral
Bangladesh’s LDC graduation: challenges and opportunities - New Age BD,https://news.google.com/rss/articles/CBMimwFBVV95cUxQZGduSWZuc1dVbGcwSVFKeTZOSzdDcWRXcEJhSjFxcU1BWVBuYWpJZ3RQR01fVnp4amZ1b1NhbV9DRGZ5Zi02NjExWlZXQmY4aEJ3SEY3T0FTcTdtR1lpVUZ6WXVnRTBlYkR2cGhXOWdlVHlBNGgtOEpMcVhpZFpDMVB1dEl0MWVPUk5kMHhFaEIyX0RLSzhOUkJ6UQ?oc=5,2024-01-16,Pre-August-2024,Positive
"Startups call for a Tk10,000cr state fund to propel their growth - The Business Standard",https://news.google.com/rss/articles/CBMimAFBVV95cUxPTnZ3azBhQlJta1lpeGpITjRja0dibWsySjBNbmQ4MTdiUG9NdzZheFN0LXlyTGhSd0ZSZi0wZm96N3RmWWU5Mmg4STBNMUh4Tk1YQW50Wm13TjRHTm90Z3JnTVRpc2NmRnhYR0MxR1ctbzZDN1NVcEZvTUY5WXY1RVd0aUE1TFItQy12Vl9LVmZJRnFsb01nR9IBngFBVV95cUxOekhnWWlMZWRGUlpjbnZ6ODZ3Ykx0TFZxYldsNnVESV9maWRxdHFJRktmUGtiRTdIRzMzM1VaMkw1MHV2SFVDUENEbURDblFwQ3VVN3NjT2pNNTN6WUs4d1pRTW84N3ltcnBIbGNqMzZuX2RPMmZsaTJXZ1NxNm92enVvazJlRXVNU1I5UXhTLXMxazl6STc1Tk1rX282QQ?oc=5,2024-01-19,Pre-August-2024,Positive
Bangladesh to post sixth highest GDP growth in Asia in FY24 - The Daily Star,https://news.google.com/rss/articles/CBMisgFBVV95cUxNdmpZbmVrd3Y5YXNyU3MyY29BcFYtbnlhRXFScGFFOW80ajFua0ZfSENqTTlhQ0dETS0tQXNEWDJTNFMycmtjV0tfbzhqa05HZG5qcnhNR3FDR1BIRG53aTNRRXUwMVBPTVFjbm5yZmtFekRWUTBCNi1PdHdlUHpfektLV3NscExRWWtLeE0zZnRnMF9GSF9raExITkRybGgwanozWGU4SlM3NGhuZkg0VmRR?oc=5,2024-01-11,Pre-August-2024,Positive
Lingering Red Sea crisis pushes up trade costs for Bangladesh - The Daily Star,https://news.google.com/rss/articles/CBMiswFBVV95cUxObkJqNVEzblFIWF9Qby1HSHd1M0c3ZGJTdUhHYlE5RDQ4QjlYcFBaZTl3UlZtSWl5LTVCeGh2UXRZcFJFbnFsd2U4NXdydzZQVmY1eG5QMGpGT3p0SkV2dmN2OGNuVEhrNzRCdHd2cDZLUWg2cGRvNFFYV1ZrbjBXdXJ5Z0VHS1RDa3ZKZ2ljaC1qMURNSTRVWjFSMVd6TXB3Y2JpVE1oQTBSa0ItMjJDdHkzaw?oc=5,2024-01-17,Pre-August-2024,Negative
"Remittances are the 'driving force' of Bangladesh's economy, says Hasina - bdnews24.com",https://news.google.com/rss/articles/CBMiVEFVX3lxTE55UlNMQWlDU3U4VGtNUnYwUjZxbEdEMUpUckpJOUtUTmVSR0x6M0poN0tUTC1oVnBrM2E5ekl6X0RKc2xfUDhLdzQ3dzlZQjA3UHpLaw?oc=5,2024-01-16,Pre-August-2024,Neutral
Dhaka International Trade Fair’s Role In Promoting Bangladesh’s International Trade – OpEd - Eurasia Review,https://news.google.com/rss/articles/CBMixAFBVV95cUxNRXdza3c2MkFGVTZ0TkdzcHNVQjRwOU1YUEVGRXU5OTlJNlR3THZYbVVwZGh2V09LMS0wLUdkS2hycHNxZU1rcDJJNUhGMk1sQkVYdG5XNEQtTWViSUhoT05MN25RTGFfSG1rQUx5cXA0d2RyYjZYSW1QaE5jeW43T3VJTTE2M3g4S0tLbUpBU1J0VWhld1Q4SVRXSDE5YkQ1YlFxNHA0Zmg5U1FkZDJoRmJjM050TTkzMTNkRmRSR0k4VnR0?oc=5,2024-01-22,Pre-August-2024,Positive
Blue economy for Bangladesh's sustainable development - The Daily Star,https://news.google.com/rss/articles/CBMipwFBVV95cUxOXzRYNGE0ZHdfNFVXVW5GY0V2VWhJbHBkLVcxbWR5SHVwVkROT3FGbjRBYXl3RW5EQVE4OWdyVFM4UUtSNGV3eVFWR1RfVFlub29CZ09kTmd5UW8zVDJNSW1mMXA3V1BVaGtzOTVoTEc4UE1fVnJIRFlQOHpYNDRrQXA0M1djVzdkSmhPenZFM21iUGxVR0x2LW83WHc2aDAwMG9XUkp3RQ?oc=5,2024-01-19,Pre-August-2024,Neutral
"Bilateral trade between India, Bangladesh down during pre-election season - Business Standard",https://news.google.com/rss/articles/CBMi2wFBVV95cUxQUzFwRmVYTDI4R3ItcU5qR3lQVkt3WkEydExQckJkMHRGQUktS2Fpc3B3YnFpUEtMTFpoMlJEb0JfbUtrS2xGcVQzcVdIOEpoSFpoWF9Vd3RyamFaLWltSnRDYlpRdU1VR2swS1V3MVVJaGU5aHJUV0hpdjJoMlUtMHVUOVZFNXJkZnU3clBGc0RZSnk0TERyMTZkZGEzbHFMeWcweXZpNzU3UGxfVHBjVEJDV2Q4eHFHRHJnVW45NExhMEQ2Qk54cnloNG5JRS1mRnN4VXgyNDRZRU3SAeABQVVfeXFMTWJUdDRmcXRVTVVNTGJJbEswRW9PVWR5TGllRzR0UEhiaTlKMUtGQmdPeWx1dk9keHlDZ2ZOdDRjaE9WeDR1aHI5elQzbVF6SDQ2aWYyaWlzQndyRzNCMWZNbUdKTTJhTkhEVk8zUmdqNVVybWxHaHpFdkVBeC1qajBNdk1sLWllR0oxWmNCS29HRy01a1NsZ3dVUUwwcm5EMFRDTDVDZVotTm9jcFRYYU0xMHRmb1M4SU5odDJDNEpiaWpxOFNCSmQ3VUNIZnNSbWxmTXhib1ZoT1czYXBQWUE?oc=5,2024-01-02,Pre-August-2024,Neutral
UN: Bangladesh’s inflation comes down to 6.8% - Dhaka Tribune,https://news.google.com/rss/articles/CBMioAFBVV95cUxPU3k0akZPdGpyS3JfdGZ3RVcyN3lLRTFjSXctRGN1U3JVb2tCUUZQbV9OTjBmeV9NSUhmeGdRX1Fhek5EckRwQ3dBam51eDlfWEkyMTl0ZWlUYlJaRDlZajB4ZUFLbTdhQldjNGFoZ3NuRHR3SWJMMVBKQmtaT3d4NS1sQ19QRWRiTWVTbnpla25MU2VEVEdSakNOSVBaN2da0gGmAUFVX3lxTE1KYkVlYm40RWVhVzBxdmlhOVdnS1JlY1ZxcGljdE0wUEp3OU1RcHhiZ19LejI0bzlLWThndmt5UzdKRzhtMWtGQ2NVcnF4cFRYbDF1eENURzlhd3Q0cmhFazhLMXdUbjFzUW1JU0lwcDJiaFRLNmR5MXVoSWJWQ01SdjZ4Zld0dmdCeUF5bnk4elQ2RmNPcER6bXpCTk1nbkU5Ymg5b3c?oc=5,2024-01-10,Pre-August-2024,Neutral
Economy of Bangladesh | Economic ills demand urgent action - The Daily Star,https://news.google.com/rss/articles/CBMijgFBVV95cUxPcVJoZ014UU1MRVNoWUp3OWdWRU5sN0FEbzdfMjNXb3p0c3VrdjZudnc2a2dnWHBWWlFPQ0tFclQzdno1dUxvR2FITVlCLXE2RlJyUmw0RWE5cHJxeDV6UEwxLUhicV9fQTF3VUJyUkg3OXRlUzNpakJnb0w2WDdZVTZYSFdXOGJDNDdydE9n?oc=5,2024-01-21,Pre-August-2024,Positive
USAID striving to be a good partner of Bangladesh - The Daily Star,https://news.google.com/rss/articles/CBMiogFBVV95cUxNT0ZYaUxjYzZrZWJxN2NTVERxc0dzUkt4VDlTUWc5Uk1PTFd5NHlFVXY2Y01WYlF5NHREQTczWlludC15bXFIS1FZU29feWJNU29nQ29LRnQtX0VWUDFlYjNuVjBZZkpBUkFNc1Z5VHlsNkxCNjdCQ0R1d0hSd3JyTC1wR0VmckQ2YlpDZ3FMdjgzXzNPVWVqVDJsTHRqN05PNWc?oc=5,2024-01-26,Pre-August-2024,Positive
Economy to take a beating for acute gas crisis - The Daily Star,https://news.google.com/rss/articles/CBMikgFBVV95cUxNcjlHZ2FWeGl6eVotMnJtbDVGSVNwenZjSFBQYnV3NlAxU2lsTGJ2Q3RXU1dGZ2YzT0hHeGlOMkUwRndSaGh4eDkxVnF6dUczT05MVnphSkk5VTF6Y2ttWkFhc2M4VE9tSGpIS3hWbkxlNDdBRUhKeDU5aFU0Z0kxYUY0LW92cDBJWmROY1dXTWhVUQ?oc=5,2024-01-24,Pre-August-2024,Negative
"Bangladesh Economic Growth | World Bank, ADB promise more support but call for reforms - The Daily Star",https://news.google.com/rss/articles/CBMiqwFBVV95cUxNY1Z0RU51MU5Ra3BXb1RqUHhvTHh6NkkwM1ROOENIaTNJSHNRQzBaZWhabUVTcm96dGlhUVlRcjRxdUJSTXY4MlVEYUlzVGp6V2hRUks4OTVJTko4eGlHTlo0WG1UbXpoQVIwS2NoOHdhTE9HcGl1VDN4ZG9mUlJvcFlmaXZib2NENHlISkJzM1FMMlFieTJPanVvRHBydFI0WFJjUGEwNXFkb28?oc=5,2024-01-20,Pre-August-2024,Positive
"Even in days of high inflation, people in Bangladesh saved more - The Business Standard",https://news.google.com/rss/articles/CBMikwFBVV95cUxQbXprNkJ0ci1CY1M2MlNwNjJYOUZXSU1neFI3YkxKVDZUQUFINHMzQ1c2TDhzbjRyaG43QkZRWG5memdlbmZIeTd0Q1dRVUtWbDhIaUNnWllUZy1rNXRuVzkxR3QtaEp1OWxoRmcwd0dhdVJnaENWV01LZGh2NEozWWFHRkNWMFR3VC1rSi1ONVZhQnPSAZgBQVVfeXFMUDQ5ZUtzcmhHWFBOeXI2WGFUWjVDbHJpWjFzWnlYWmN4ZEZDM2hqOFlSQW1KckF2bVI5YjZnZDViV2JLdzVBdHZVMGwzTm4yLTJuN0RzUjVDSkVzYXY4UE15bEFEUjlUUVVXMklGdm5KYVpIbEphUTFNZllQbEdEXzhpMnAta1A1Z0ZKR29UdTl0TEFaLVo2LVg?oc=5,2024-01-27,Pre-August-2024,Positive
Electricity consumption and sustainable energy for economic prosperity - The Financial Express,https://news.google.com/rss/articles/CBMisAFBVV95cUxQZ244X1czLWdLUTVEdGNhaHVNaU9fLXFoNHZMTXpiVHNxY1VkdXRLdnNJYlktODVzY1dkNnhaUXhILVpaVnpfTHQ3MS1OZlNfYng1TERqc2sxZXhBTXFqSkN6Q1pLdFhqR1hXY191MjZ4QkdEVTF2WUMwaS1qVC1VbmNRb1RQLUVxNVk5SmdCbVpEZ3FHS0o4NlpDQmV3Tk84OVBfRWNQblpqZnphNmhYMA?oc=5,2024-01-25,Pre-August-2024,Positive
Sheikh Hasina’s reelection reflects Bangladesh’s resolve against external interference - OZ Arab Media,https://news.google.com/rss/articles/CBMiqgFBVV95cUxNNWs4eDNNajBQS1JEQ1BIem5nU1AzYUx1THRSZWltdjVTZEt1Q2JQU0RrMVN0WGFFcGlReUswbkZKUExqUWh0UWpHV1Jja1N3c08wUnlXUVpZN1NBQVdaR3Q1cWJCcjlweU1maGt4T2g5VDhGZHJNYjVjekpKaVN0eHBYdUpscFMtb2VxRmQ4RG9jZlpGNmVYVnF4OTU2WU9HXzVTeC12LWVNdw?oc=5,2024-01-14,Pre-August-2024,Positive
